key,dataset,kind,task,family,H,phase,observer,loss,error,decoded,target,scale
profile_s5_low_resistance_bike,Wrist,empirical,profile,Area chart,384,0.125,soft,0.08652524521129411,,"[118.09435800273067, 118.09435800273067, 123.68241910696082, 121.44719466526875, 122.93734429306348, 123.68241910696082, 124.80003132780686, 127.4077931764476, 127.03525576949892, 127.03525576949892, 127.78033058339628, 127.4077931764476]","[117.88082268915105, 117.59158867085098, 123.37946423888201, 121.1065962051673, 122.65758947322773, 123.58649258453299, 124.3873258926046, 126.94431648828072, 126.87821268017504, 126.81853539575906, 127.37231342340485, 127.16069945658793]",3.5062943896670675
profile_s5_low_resistance_bike,Wrist,empirical,profile,Area chart,384,0.375,hard,0.06399301362798639,,"[117.72182059578199, 117.34928318883331, 122.93734429306348, 121.07465725832009, 122.5648068861148, 123.30988170001214, 124.0549565139095, 126.66271836255025, 126.66271836255025, 126.66271836255025, 127.03525576949892, 127.03525576949892]","[117.88082268915105, 117.59158867085098, 123.37946423888201, 121.1065962051673, 122.65758947322773, 123.58649258453299, 124.3873258926046, 126.94431648828072, 126.87821268017504, 126.81853539575906, 127.37231342340485, 127.16069945658793]",3.5062943896670675
profile_s5_low_resistance_bike,Wrist,empirical,profile,Area chart,384,0.375,soft,0.04426659596481063,,"[117.72182059578199, 117.72182059578199, 123.30988170001214, 121.44719466526875, 122.93734429306348, 123.68241910696082, 124.42749392085818, 127.03525576949892, 127.03525576949892, 127.03525576949892, 127.4077931764476, 127.4077931764476]","[117.88082268915105, 117.59158867085098, 123.37946423888201, 121.1065962051673, 122.65758947322773, 123.58649258453299, 124.3873258926046, 126.94431648828072, 126.87821268017504, 126.81853539575906, 127.37231342340485, 127.16069945658793]",3.5062943896670675
profile_s5_low_resistance_bike,Wrist,empirical,profile,Area chart,384,0.625,hard,0.09940907453134723,,"[117.34928318883331, 117.34928318883331, 122.93734429306348, 120.7021198513714, 122.19226947916611, 123.30988170001214, 124.0549565139095, 126.66271836255025, 126.66271836255025, 126.29018095560156, 127.03525576949892, 127.03525576949892]","[117.88082268915105, 117.59158867085098, 123.37946423888201, 121.1065962051673, 122.65758947322773, 123.58649258453299, 124.3873258926046, 126.94431648828072, 126.87821268017504, 126.81853539575906, 127.37231342340485, 127.16069945658793]",3.5062943896670675
profile_s5_low_resistance_bike,Wrist,empirical,profile,Area chart,384,0.625,soft,0.036931637953228326,,"[117.72182059578199, 117.72182059578199, 123.30988170001214, 121.44719466526875, 122.5648068861148, 123.68241910696082, 124.42749392085818, 127.03525576949892, 127.03525576949892, 127.03525576949892, 127.4077931764476, 127.03525576949892]","[117.88082268915105, 117.59158867085098, 123.37946423888201, 121.1065962051673, 122.65758947322773, 123.58649258453299, 124.3873258926046, 126.94431648828072, 126.87821268017504, 126.81853539575906, 127.37231342340485, 127.16069945658793]",3.5062943896670675
profile_s5_low_resistance_bike,Wrist,empirical,profile,Area chart,384,0.875,hard,0.12597112020886728,,"[117.34928318883331, 117.34928318883331, 122.93734429306348, 120.7021198513714, 122.19226947916611, 122.93734429306348, 124.0549565139095, 126.66271836255025, 126.29018095560156, 126.29018095560156, 127.03525576949892, 126.66271836255025]","[117.88082268915105, 117.59158867085098, 123.37946423888201, 121.1065962051673, 122.65758947322773, 123.58649258453299, 124.3873258926046, 126.94431648828072, 126.87821268017504, 126.81853539575906, 127.37231342340485, 127.16069945658793]",3.5062943896670675
profile_s5_low_resistance_bike,Wrist,empirical,profile,Area chart,384,0.875,soft,0.02959579468224694,,"[117.72182059578199, 117.72182059578199, 123.30988170001214, 121.07465725832009, 122.5648068861148, 123.68241910696082, 124.42749392085818, 127.03525576949892, 127.03525576949892, 127.03525576949892, 127.4077931764476, 127.03525576949892]","[117.88082268915105, 117.59158867085098, 123.37946423888201, 121.1065962051673, 122.65758947322773, 123.58649258453299, 124.3873258926046, 126.94431648828072, 126.87821268017504, 126.81853539575906, 127.37231342340485, 127.16069945658793]",3.5062943896670675
profile_s5_low_resistance_bike,Wrist,empirical,profile,Dot plot,384,0.125,hard,0.024916055931490246,,"[117.90808929925633, 117.6752534199134, 123.4961504034865, 121.26092596179441, 122.75107558958914, 123.68241910696082, 124.42749392085818, 127.03525576949892, 127.03525576949892, 126.91107663384936, 127.4077931764476, 127.22152447297326]","[117.88082268915105, 117.59158867085098, 123.37946423888201, 121.1065962051673, 122.65758947322773, 123.58649258453299, 124.3873258926046, 126.94431648828072, 126.87821268017504, 126.81853539575906, 127.37231342340485, 127.16069945658793]",3.5062943896670675
profile_s5_low_resistance_bike,Wrist,empirical,profile,Dot plot,384,0.125,soft,0.024311299315882374,,"[117.9594267852413, 117.67321153019688, 123.4448129175015, 121.21032606591493, 122.70047569370963, 123.63365487720277, 124.47399026047162, 127.08175210911237, 126.98875942988546, 126.89330692313003, 127.45428951606104, 127.27286195895826]","[117.88082268915105, 117.59158867085098, 123.37946423888201, 121.1065962051673, 122.65758947322773, 123.58649258453299, 124.3873258926046, 126.94431648828072, 126.87821268017504, 126.81853539575906, 127.37231342340485, 127.16069945658793]",3.5062943896670675
profile_s5_low_resistance_bike,Wrist,empirical,profile,Dot plot,384,0.375,hard,0.009744931323791036,,"[117.84599973143155, 117.59764146013244, 123.30988170001214, 121.12122443418866, 122.61137406198338, 123.4961504034865, 124.38092674498958, 126.98868859363033, 126.84898706602458, 126.78689749819979, 127.4077931764476, 127.15943490514846]","[117.88082268915105, 117.59158867085098, 123.37946423888201, 121.1065962051673, 122.65758947322773, 123.58649258453299, 124.3873258926046, 126.94431648828072, 126.87821268017504, 126.81853539575906, 127.37231342340485, 127.16069945658793]",3.5062943896670675
profile_s5_low_resistance_bike,Wrist,empirical,profile,Dot plot,384,0.375,soft,0.006321435370990124,,"[117.86376944215088, 117.57987174941309, 123.3563780396256, 121.1232663239052, 122.6134159516999, 123.54748788947148, 124.37888485527306, 126.9866467039138, 126.90032455200955, 126.80466720891913, 127.36129683683414, 127.17720461586782]","[117.88082268915105, 117.59158867085098, 123.37946423888201, 121.1065962051673, 122.65758947322773, 123.58649258453299, 124.3873258926046, 126.94431648828072, 126.87821268017504, 126.81853539575906, 127.37231342340485, 127.16069945658793]",3.5062943896670675
profile_s5_low_resistance_bike,Wrist,empirical,profile,Dot plot,384,0.625,hard,0.03042153923001106,,"[117.72182059578199, 117.47346232448287, 123.30988170001214, 121.07465725832009, 122.5648068861148, 123.4340608356617, 124.24122521738383, 126.84898706602458, 126.84898706602458, 126.70928553841883, 127.22152447297326, 127.03525576949892]","[117.88082268915105, 117.59158867085098, 123.37946423888201, 121.1065962051673, 122.65758947322773, 123.58649258453299, 124.3873258926046, 126.94431648828072, 126.87821268017504, 126.81853539575906, 127.37231342340485, 127.16069945658793]",3.5062943896670675
profile_s5_low_resistance_bike,Wrist,empirical,profile,Dot plot,384,0.625,soft,0.028210697263431245,,"[117.76831693539545, 117.49123203520222, 123.2633853603987, 121.02816091870663, 122.51831054650134, 123.45183054638105, 124.29182511326334, 126.89958696190408, 126.79838717014508, 126.71132742813536, 127.27286195895826, 127.08175210911237]","[117.88082268915105, 117.59158867085098, 123.37946423888201, 121.1065962051673, 122.65758947322773, 123.58649258453299, 124.3873258926046, 126.94431648828072, 126.87821268017504, 126.81853539575906, 127.37231342340485, 127.16069945658793]",3.5062943896670675
profile_s5_low_resistance_bike,Wrist,empirical,profile,Dot plot,384,0.875,hard,0.05487548604423539,,"[117.72182059578199, 117.39585036470189, 123.1236129965378, 120.95047812267053, 122.44062775046524, 123.30988170001214, 124.16139577303768, 126.76915762167843, 126.66271836255025, 126.66271836255025, 127.22152447297326, 127.03525576949892]","[117.88082268915105, 117.59158867085098, 123.37946423888201, 121.1065962051673, 122.65758947322773, 123.58649258453299, 124.3873258926046, 126.94431648828072, 126.87821268017504, 126.81853539575906, 127.37231342340485, 127.16069945658793]",3.5062943896670675
profile_s5_low_resistance_bike,Wrist,empirical,profile,Dot plot,384,0.875,soft,0.05528318027428251,,"[117.67305636602394, 117.39789225441844, 123.17495048252277, 120.9327084119512, 122.42285803974589, 123.3563780396256, 124.19615960588926, 126.80392145453001, 126.70859303622628, 126.61395413279219, 127.17092457709376, 126.98649153974088]","[117.88082268915105, 117.59158867085098, 123.37946423888201, 121.1065962051673, 122.65758947322773, 123.58649258453299, 124.3873258926046, 126.94431648828072, 126.87821268017504, 126.81853539575906, 127.37231342340485, 127.16069945658793]",3.5062943896670675
profile_s5_low_resistance_bike,Wrist,empirical,profile,Bar chart,384,0.125,hard,0.05513899840214659,,"[117.72182059578199, 117.34928318883331, 123.30988170001214, 121.07465725832009, 122.5648068861148, 123.30988170001214, 124.0549565139095, 126.66271836255025, 126.66271836255025, 126.66271836255025, 127.03525576949892, 127.03525576949892]","[117.88082268915105, 117.59158867085098, 123.37946423888201, 121.1065962051673, 122.65758947322773, 123.58649258453299, 124.3873258926046, 126.94431648828072, 126.87821268017504, 126.81853539575906, 127.37231342340485, 127.16069945658793]",3.5062943896670675
profile_s5_low_resistance_bike,Wrist,empirical,profile,Bar chart,384,0.125,soft,0.10423327566297437,,"[118.09435800273067, 118.09435800273067, 123.68241910696082, 121.44719466526875, 122.93734429306348, 124.0549565139095, 124.80003132780686, 127.4077931764476, 127.4077931764476, 127.03525576949892, 127.78033058339628, 127.4077931764476]","[117.88082268915105, 117.59158867085098, 123.37946423888201, 121.1065962051673, 122.65758947322773, 123.58649258453299, 124.3873258926046, 126.94431648828072, 126.87821268017504, 126.81853539575906, 127.37231342340485, 127.16069945658793]",3.5062943896670675
profile_s5_low_resistance_bike,Wrist,empirical,profile,Bar chart,384,0.375,hard,0.08170104407966663,,"[117.72182059578199, 117.34928318883331, 122.93734429306348, 120.7021198513714, 122.19226947916611, 123.30988170001214, 124.0549565139095, 126.66271836255025, 126.66271836255025, 126.66271836255025, 127.03525576949892, 127.03525576949892]","[117.88082268915105, 117.59158867085098, 123.37946423888201, 121.1065962051673, 122.65758947322773, 123.58649258453299, 124.3873258926046, 126.94431648828072, 126.87821268017504, 126.81853539575906, 127.37231342340485, 127.16069945658793]",3.5062943896670675
profile_s5_low_resistance_bike,Wrist,empirical,profile,Bar chart,384,0.375,soft,0.07767122998545398,,"[118.09435800273067, 117.72182059578199, 123.68241910696082, 121.44719466526875, 122.93734429306348, 123.68241910696082, 124.80003132780686, 127.4077931764476, 127.03525576949892, 127.03525576949892, 127.78033058339628, 127.4077931764476]","[117.88082268915105, 117.59158867085098, 123.37946423888201, 121.1065962051673, 122.65758947322773, 123.58649258453299, 124.3873258926046, 126.94431648828072, 126.87821268017504, 126.81853539575906, 127.37231342340485, 127.16069945658793]",3.5062943896670675
profile_s5_low_resistance_bike,Wrist,empirical,profile,Bar chart,384,0.625,hard,0.10826308975718701,,"[117.34928318883331, 117.34928318883331, 122.93734429306348, 120.7021198513714, 122.19226947916611, 123.30988170001214, 124.0549565139095, 126.66271836255025, 126.66271836255025, 126.29018095560156, 127.03525576949892, 126.66271836255025]","[117.88082268915105, 117.59158867085098, 123.37946423888201, 121.1065962051673, 122.65758947322773, 123.58649258453299, 124.3873258926046, 126.94431648828072, 126.87821268017504, 126.81853539575906, 127.37231342340485, 127.16069945658793]",3.5062943896670675
profile_s5_low_resistance_bike,Wrist,empirical,profile,Bar chart,384,0.625,soft,0.0511091843079336,,"[118.09435800273067, 117.72182059578199, 123.68241910696082, 121.44719466526875, 122.93734429306348, 123.68241910696082, 124.42749392085818, 127.03525576949892, 127.03525576949892, 127.03525576949892, 127.4077931764476, 127.4077931764476]","[117.88082268915105, 117.59158867085098, 123.37946423888201, 121.1065962051673, 122.65758947322773, 123.58649258453299, 124.3873258926046, 126.94431648828072, 126.87821268017504, 126.81853539575906, 127.37231342340485, 127.16069945658793]",3.5062943896670675
profile_s5_low_resistance_bike,Wrist,empirical,profile,Bar chart,384,0.875,hard,0.1348251354347074,,"[117.34928318883331, 116.97674578188463, 122.93734429306348, 120.7021198513714, 122.19226947916611, 122.93734429306348, 124.0549565139095, 126.66271836255025, 126.29018095560156, 126.29018095560156, 127.03525576949892, 126.66271836255025]","[117.88082268915105, 117.59158867085098, 123.37946423888201, 121.1065962051673, 122.65758947322773, 123.58649258453299, 124.3873258926046, 126.94431648828072, 126.87821268017504, 126.81853539575906, 127.37231342340485, 127.16069945658793]",3.5062943896670675
profile_s5_low_resistance_bike,Wrist,empirical,profile,Bar chart,384,0.875,soft,0.03378310359495605,,"[118.09435800273067, 117.72182059578199, 123.30988170001214, 121.07465725832009, 122.5648068861148, 123.68241910696082, 124.42749392085818, 127.03525576949892, 127.03525576949892, 127.03525576949892, 127.4077931764476, 127.4077931764476]","[117.88082268915105, 117.59158867085098, 123.37946423888201, 121.1065962051673, 122.65758947322773, 123.58649258453299, 124.3873258926046, 126.94431648828072, 126.87821268017504, 126.81853539575906, 127.37231342340485, 127.16069945658793]",3.5062943896670675
profile_s5_run,Wrist,empirical,profile,Line chart,256,0.0,hard,0.06765577638789218,,"[122.57741636708208, 124.72447302319338, 123.55335121076904, 121.21110758592032, 122.38222939834468, 124.1389121169812, 126.33476551527687, 125.89559483561773, 125.89559483561773, 127.06671664804209, 128.82339936667861, 128.82339936667861]","[122.42232861509433, 124.57055017396847, 123.62419461894089, 120.96727886116204, 122.05612263272037, 123.9846073638133, 126.23439507967865, 125.64142958976284, 125.62952924299552, 126.81071914804227, 128.76926326646674, 128.82339936667861]",2.5063505732751477
profile_s5_run,Wrist,empirical,profile,Line chart,256,0.0,soft,0.05289955189139212,,"[122.6653986547421, 124.62308035393377, 123.58569279642185, 121.10721357197698, 122.27722057973514, 124.16241465978554, 126.25826803812784, 125.75634151902375, 125.76546739285689, 126.9076207358175, 128.96909643919025, 128.9700174391822]","[122.42232861509433, 124.57055017396847, 123.62419461894089, 120.96727886116204, 122.05612263272037, 123.9846073638133, 126.23439507967865, 125.64142958976284, 125.62952924299552, 126.81071914804227, 128.76926326646674, 128.82339936667861]",2.5063505732751477
profile_s5_run,Wrist,empirical,profile,Line chart,256,0.25,hard,0.024843825169325966,,"[122.38222939834468, 124.49024866070852, 123.40696098421598, 120.91832713281424, 122.1480050358598, 123.99252189042815, 126.1298191981026, 125.60281438251165, 125.60281438251165, 126.77393619493598, 128.82339936667861, 128.82339936667861]","[122.42232861509433, 124.57055017396847, 123.62419461894089, 120.96727886116204, 122.05612263272037, 123.9846073638133, 126.23439507967865, 125.64142958976284, 125.62952924299552, 126.81071914804227, 128.76926326646674, 128.82339936667861]",2.5063505732751477
profile_s5_run,Wrist,empirical,profile,Line chart,256,0.25,soft,0.02094013160856152,,"[122.5307041594906, 124.48344808114165, 123.46711359174337, 120.98232152651411, 122.11723572367903, 123.98024338982486, 126.12680712676475, 125.62670600988149, 125.62677508840729, 126.76313174976836, 128.79333151642848, 128.82339936667861]","[122.42232861509433, 124.57055017396847, 123.62419461894089, 120.96727886116204, 122.05612263272037, 123.9846073638133, 126.23439507967865, 125.64142958976284, 125.62952924299552, 126.81071914804227, 128.76926326646674, 128.82339936667861]",2.5063505732751477
profile_s5_run,Wrist,empirical,profile,Line chart,256,0.5,hard,0.07885611924241284,,"[122.38222939834468, 124.37313647946607, 123.31912684828416, 120.85977104219303, 121.94305871868555, 123.7875755732539, 125.89559483561773, 125.31003392940556, 125.31003392940556, 126.48115574182991, 128.67700914012556, 128.82339936667861]","[122.42232861509433, 124.57055017396847, 123.62419461894089, 120.96727886116204, 122.05612263272037, 123.9846073638133, 126.23439507967865, 125.64142958976284, 125.62952924299552, 126.81071914804227, 128.76926326646674, 128.82339936667861]",2.5063505732751477
profile_s5_run,Wrist,empirical,profile,Line chart,256,0.5,soft,0.065227024786656,,"[122.33746401374766, 124.34548672848938, 123.33924355076456, 120.85929306542849, 121.96665740198605, 123.82300917647981, 125.99158050427404, 125.50147789947786, 125.49135169151768, 126.61823733341937, 128.6369275712474, 128.6613075308869]","[122.42232861509433, 124.57055017396847, 123.62419461894089, 120.96727886116204, 122.05612263272037, 123.9846073638133, 126.23439507967865, 125.64142958976284, 125.62952924299552, 126.81071914804227, 128.76926326646674, 128.82339936667861]",2.5063505732751477
profile_s5_run,Wrist,empirical,profile,Line chart,256,0.75,hard,0.12266191045354174,,"[122.38222939834468, 124.1389121169812, 123.20201466704172, 120.62554667970815, 121.79666849213251, 123.69974143732207, 125.89559483561773, 125.31003392940556, 125.31003392940556, 126.48115574182991, 128.4720628229513, 128.5306189135725]","[122.42232861509433, 124.57055017396847, 123.62419461894089, 120.96727886116204, 122.05612263272037, 123.9846073638133, 126.23439507967865, 125.64142958976284, 125.62952924299552, 126.81071914804227, 128.76926326646674, 128.82339936667861]",2.5063505732751477
profile_s5_run,Wrist,empirical,profile,Line chart,256,0.75,soft,0.1269035037154839,,"[122.20076338062951, 124.18488954593661, 123.22552411485466, 120.73826731912013, 121.77829212926972, 123.65602318401669, 125.78659682892713, 125.36813412939757, 125.33634127285313, 126.42159234899493, 128.4899987602963, 128.5306189135725]","[122.42232861509433, 124.57055017396847, 123.62419461894089, 120.96727886116204, 122.05612263272037, 123.9846073638133, 126.23439507967865, 125.64142958976284, 125.62952924299552, 126.81071914804227, 128.76926326646674, 128.82339936667861]",2.5063505732751477
profile_s5_run,Wrist,empirical,profile,Area chart,256,0.0,hard,0.08882311829651963,,"[122.38222939834468, 124.1389121169812, 123.55335121076904, 120.62554667970815, 121.79666849213251, 124.1389121169812, 125.89559483561773, 125.31003392940556, 125.31003392940556, 126.48115574182991, 128.82339936667861, 128.82339936667861]","[122.42232861509433, 124.57055017396847, 123.62419461894089, 120.96727886116204, 122.05612263272037, 123.9846073638133, 126.23439507967865, 125.64142958976284, 125.62952924299552, 126.81071914804227, 128.76926326646674, 128.82339936667861]",2.5063505732751477
profile_s5_run,Wrist,empirical,profile,Area chart,256,0.0,soft,0.21707633693943218,,"[122.96779030455684, 125.31003392940556, 124.1389121169812, 121.79666849213251, 122.38222939834468, 124.72447302319338, 126.48115574182991, 126.48115574182991, 126.48115574182991, 127.06671664804209, 129.4089602728908, 128.82339936667861]","[122.42232861509433, 124.57055017396847, 123.62419461894089, 120.96727886116204, 122.05612263272037, 123.9846073638133, 126.23439507967865, 125.64142958976284, 125.62952924299552, 126.81071914804227, 128.76926326646674, 128.82339936667861]",2.5063505732751477
profile_s5_run,Wrist,empirical,profile,Area chart,256,0.25,hard,0.15283923328787422,,"[122.38222939834468, 124.1389121169812, 122.96779030455684, 120.62554667970815, 121.79666849213251, 123.55335121076904, 125.89559483561773, 125.31003392940556, 125.31003392940556, 126.48115574182991, 128.23783846046643, 128.23783846046643]","[122.42232861509433, 124.57055017396847, 123.62419461894089, 120.96727886116204, 122.05612263272037, 123.9846073638133, 126.23439507967865, 125.64142958976284, 125.62952924299552, 126.81071914804227, 128.76926326646674, 128.82339936667861]",2.5063505732751477
profile_s5_run,Wrist,empirical,profile,Area chart,256,0.25,soft,0.10497182075292669,,"[122.96779030455684, 124.72447302319338, 123.55335121076904, 121.21110758592032, 122.38222939834468, 124.1389121169812, 126.48115574182991, 125.89559483561773, 125.89559483561773, 127.06671664804209, 129.4089602728908, 128.82339936667861]","[122.42232861509433, 124.57055017396847, 123.62419461894089, 120.96727886116204, 122.05612263272037, 123.9846073638133, 126.23439507967865, 125.64142958976284, 125.62952924299552, 126.81071914804227, 128.76926326646674, 128.82339936667861]",2.5063505732751477
profile_s5_run,Wrist,empirical,profile,Area chart,256,0.5,hard,0.17230847382615314,,"[121.79666849213251, 124.1389121169812, 122.96779030455684, 120.62554667970815, 121.79666849213251, 123.55335121076904, 125.89559483561773, 125.31003392940556, 125.31003392940556, 126.48115574182991, 128.23783846046643, 128.23783846046643]","[122.42232861509433, 124.57055017396847, 123.62419461894089, 120.96727886116204, 122.05612263272037, 123.9846073638133, 126.23439507967865, 125.64142958976284, 125.62952924299552, 126.81071914804227, 128.76926326646674, 128.82339936667861]",2.5063505732751477
profile_s5_run,Wrist,empirical,profile,Area chart,256,0.5,soft,0.06869984725231194,,"[122.38222939834468, 124.72447302319338, 123.55335121076904, 121.21110758592032, 122.38222939834468, 124.1389121169812, 126.48115574182991, 125.89559483561773, 125.89559483561773, 127.06671664804209, 128.82339936667861, 128.82339936667861]","[122.42232861509433, 124.57055017396847, 123.62419461894089, 120.96727886116204, 122.05612263272037, 123.9846073638133, 126.23439507967865, 125.64142958976284, 125.62952924299552, 126.81071914804227, 128.76926326646674, 128.82339936667861]",2.5063505732751477
profile_s5_run,Wrist,empirical,profile,Area chart,256,0.75,hard,0.25018543597927034,,"[121.79666849213251, 124.1389121169812, 122.96779030455684, 120.62554667970815, 121.79666849213251, 123.55335121076904, 125.31003392940556, 124.72447302319338, 124.72447302319338, 125.89559483561773, 128.23783846046643, 128.23783846046643]","[122.42232861509433, 124.57055017396847, 123.62419461894089, 120.96727886116204, 122.05612263272037, 123.9846073638133, 126.23439507967865, 125.64142958976284, 125.62952924299552, 126.81071914804227, 128.76926326646674, 128.82339936667861]",2.5063505732751477
profile_s5_run,Wrist,empirical,profile,Area chart,256,0.75,soft,0.06869984725231194,,"[122.38222939834468, 124.72447302319338, 123.55335121076904, 121.21110758592032, 122.38222939834468, 124.1389121169812, 126.48115574182991, 125.89559483561773, 125.89559483561773, 127.06671664804209, 128.82339936667861, 128.82339936667861]","[122.42232861509433, 124.57055017396847, 123.62419461894089, 120.96727886116204, 122.05612263272037, 123.9846073638133, 126.23439507967865, 125.64142958976284, 125.62952924299552, 126.81071914804227, 128.76926326646674, 128.82339936667861]",2.5063505732751477
profile_s5_run,Wrist,empirical,profile,Dot plot,256,0.0,hard,0.09122160345984005,,"[122.67500985145077, 124.72447302319338, 123.72065432682965, 121.21110758592032, 122.30903428506817, 124.1389121169812, 126.48115574182991, 125.82239972234122, 125.89559483561773, 127.06671664804209, 129.1161798197847, 129.1161798197847]","[122.42232861509433, 124.57055017396847, 123.62419461894089, 120.96727886116204, 122.05612263272037, 123.9846073638133, 126.23439507967865, 125.64142958976284, 125.62952924299552, 126.81071914804227, 128.76926326646674, 128.82339936667861]",2.5063505732751477
profile_s5_run,Wrist,empirical,profile,Dot plot,256,0.0,soft,0.07971770374772652,,"[122.59431668009317, 124.79755679478724, 123.77529673612409, 121.13445910435779, 122.30582480658225, 124.21199588857505, 126.40450726026738, 125.8191902438553, 125.82251106402389, 126.99363287644823, 129.03664600564204, 129.0354866484271]","[122.42232861509433, 124.57055017396847, 123.62419461894089, 120.96727886116204, 122.05612263272037, 123.9846073638133, 126.23439507967865, 125.64142958976284, 125.62952924299552, 126.81071914804227, 128.76926326646674, 128.82339936667861]",2.5063505732751477
profile_s5_run,Wrist,empirical,profile,Dot plot,256,0.25,hard,0.031221776564753778,,"[122.38222939834468, 124.72447302319338, 123.55335121076904, 120.91832713281424, 122.18704242960729, 124.1389121169812, 126.18837528872382, 125.70040786688034, 125.70040786688034, 126.77393619493598, 128.89659447995513, 128.82339936667861]","[122.42232861509433, 124.57055017396847, 123.62419461894089, 120.96727886116204, 122.05612263272037, 123.9846073638133, 126.23439507967865, 125.64142958976284, 125.62952924299552, 126.81071914804227, 128.76926326646674, 128.82339936667861]",2.5063505732751477
profile_s5_run,Wrist,empirical,profile,Dot plot,256,0.25,soft,0.02300102714221805,,"[122.45531316993852, 124.65138925159953, 123.62999969233157, 120.99902030417184, 122.1591116830088, 124.06582834538736, 126.26906846008141, 125.67247712028185, 125.67247712028185, 126.8546293662936, 128.89980395844103, 128.89648313827246]","[122.42232861509433, 124.57055017396847, 123.62419461894089, 120.96727886116204, 122.05612263272037, 123.9846073638133, 126.23439507967865, 125.64142958976284, 125.62952924299552, 126.81071914804227, 128.76926326646674, 128.82339936667861]",2.5063505732751477
profile_s5_run,Wrist,empirical,profile,Dot plot,256,0.5,hard,0.035567626982443194,,"[122.38222939834468, 124.43169257008729, 123.4801560974925, 120.82073364844554, 121.9918554608699, 123.84613166387513, 126.09078180435513, 125.50522089814295, 125.60281438251165, 126.77393619493598, 128.82339936667861, 128.82339936667861]","[122.42232861509433, 124.57055017396847, 123.62419461894089, 120.96727886116204, 122.05612263272037, 123.9846073638133, 126.23439507967865, 125.64142958976284, 125.62952924299552, 126.81071914804227, 128.76926326646674, 128.82339936667861]",2.5063505732751477
profile_s5_run,Wrist,empirical,profile,Dot plot,256,0.5,soft,0.035611058298103175,,"[122.30914562675083, 124.51238574144489, 123.4769466190066, 120.84866439504404, 122.01978620746839, 123.92682483523272, 126.11871255095362, 125.53315164474144, 125.52212121115404, 126.69440238079335, 128.75031559508474, 128.75031559508474]","[122.42232861509433, 124.57055017396847, 123.62419461894089, 120.96727886116204, 122.05612263272037, 123.9846073638133, 126.23439507967865, 125.64142958976284, 125.62952924299552, 126.81071914804227, 128.76926326646674, 128.82339936667861]",2.5063505732751477
profile_s5_run,Wrist,empirical,profile,Dot plot,256,0.75,hard,0.10254369523065421,,"[122.08944894523859, 124.43169257008729, 123.35816424203162, 120.62554667970815, 121.86986360540902, 123.84613166387513, 125.89559483561773, 125.38322904268207, 125.31003392940556, 126.48115574182991, 128.6282123979412, 128.5306189135725]","[122.42232861509433, 124.57055017396847, 123.62419461894089, 120.96727886116204, 122.05612263272037, 123.9846073638133, 126.23439507967865, 125.64142958976284, 125.62952924299552, 126.81071914804227, 128.76926326646674, 128.82339936667861]",2.5063505732751477
profile_s5_run,Wrist,empirical,profile,Dot plot,256,0.75,soft,0.09430466329446124,,"[122.1701421165962, 124.35215875594463, 123.33023349543313, 120.698630451302, 121.87307308389494, 123.76659784973246, 125.96867860721159, 125.38643852116799, 125.38668241096809, 126.55326236787305, 128.60028165134273, 128.61131208493012]","[122.42232861509433, 124.57055017396847, 123.62419461894089, 120.96727886116204, 122.05612263272037, 123.9846073638133, 126.23439507967865, 125.64142958976284, 125.62952924299552, 126.81071914804227, 128.76926326646674, 128.82339936667861]",2.5063505732751477
profile_s5_run,Wrist,empirical,profile,Bar chart,256,0.0,hard,0.09803144037608841,,"[122.38222939834468, 124.1389121169812, 123.55335121076904, 120.62554667970815, 121.79666849213251, 123.55335121076904, 125.89559483561773, 125.31003392940556, 125.31003392940556, 126.48115574182991, 128.82339936667861, 128.82339936667861]","[122.42232861509433, 124.57055017396847, 123.62419461894089, 120.96727886116204, 122.05612263272037, 123.9846073638133, 126.23439507967865, 125.64142958976284, 125.62952924299552, 126.81071914804227, 128.76926326646674, 128.82339936667861]",2.5063505732751477
profile_s5_run,Wrist,empirical,profile,Bar chart,256,0.0,soft,0.29495329909254886,,"[122.96779030455684, 125.31003392940556, 124.1389121169812, 121.79666849213251, 122.96779030455684, 124.72447302319338, 127.06671664804209, 126.48115574182991, 126.48115574182991, 127.65227755425425, 129.4089602728908, 129.4089602728908]","[122.42232861509433, 124.57055017396847, 123.62419461894089, 120.96727886116204, 122.05612263272037, 123.9846073638133, 126.23439507967865, 125.64142958976284, 125.62952924299552, 126.81071914804227, 128.76926326646674, 128.82339936667861]",2.5063505732751477
profile_s5_run,Wrist,empirical,profile,Bar chart,256,0.25,hard,0.17230847382615314,,"[121.79666849213251, 124.1389121169812, 122.96779030455684, 120.62554667970815, 121.79666849213251, 123.55335121076904, 125.89559483561773, 125.31003392940556, 125.31003392940556, 126.48115574182991, 128.23783846046643, 128.23783846046643]","[122.42232861509433, 124.57055017396847, 123.62419461894089, 120.96727886116204, 122.05612263272037, 123.9846073638133, 126.23439507967865, 125.64142958976284, 125.62952924299552, 126.81071914804227, 128.76926326646674, 128.82339936667861]",2.5063505732751477
